match_url,home_prob_softmax
https://www.premierleague.com/match/38417,0.4965925527519189
https://www.premierleague.com/match/38425,0.4958825930738716
https://www.premierleague.com/match/38533,0.5261286766201401
https://www.premierleague.com/match/38519,0.4981975078084044
https://www.premierleague.com/match/38590,0.5106633828798556
https://www.premierleague.com/match/38674,0.5007574994204562
https://www.premierleague.com/match/38548,0.5055272748335088
https://www.premierleague.com/match/38530,0.4968375421719215
https://www.premierleague.com/match/38683,0.4995750001023541
https://www.premierleague.com/match/38661,0.5087291129900064
https://www.premierleague.com/match/38387,0.49636506403874336
https://www.premierleague.com/match/38649,0.4967600453488703
https://www.premierleague.com/match/38310,0.47096021892062434
https://www.premierleague.com/match/38665,0.4961750746144408
https://www.premierleague.com/match/38477,0.5029224667190004
https://www.premierleague.com/match/38666,0.5076369060472801
https://www.premierleague.com/match/38628,0.4950676600011532
https://www.premierleague.com/match/38460,0.4957726007342522
https://www.premierleague.com/match/38650,0.48199029465347293
https://www.premierleague.com/match/38579,0.4813037210509635
https://www.premierleague.com/match/38509,0.5043298917595976
https://www.premierleague.com/match/38475,0.5097487643754381
https://www.premierleague.com/match/38544,0.4990450011613101
https://www.premierleague.com/match/38507,0.4972475278045234
https://www.premierleague.com/match/38550,0.49818000803804807
https://www.premierleague.com/match/38456,0.5075694216555697
https://www.premierleague.com/match/38397,0.5091939635814167
https://www.premierleague.com/match/38584,0.5108333043199311
https://www.premierleague.com/match/38352,0.5181145683250096
https://www.premierleague.com/match/38391,0.49330540009150986
https://www.premierleague.com/match/38657,0.5050748257274524
https://www.premierleague.com/match/38634,0.48634089937889635
https://www.premierleague.com/match/38405,0.49762501786181795
https://www.premierleague.com/match/38559,0.5010749983436071
https://www.premierleague.com/match/38368,0.5081492782855341
https://www.premierleague.com/match/38616,0.5074944386747021
https://www.premierleague.com/match/38581,0.4922806134077044
https://www.premierleague.com/match/38344,0.4947976877397332
https://www.premierleague.com/match/38334,0.494637705598845
https://www.premierleague.com/match/38485,0.4922131296377773
https://www.premierleague.com/match/38538,0.510773332330808
https://www.premierleague.com/match/38442,0.49818750793908584
https://www.premierleague.com/match/38476,0.5009749987641894
https://www.premierleague.com/match/38452,0.5056747563233273
https://www.premierleague.com/match/38525,0.5024024815105107
https://www.premierleague.com/match/38640,0.4936503413751426
https://www.premierleague.com/match/38480,0.4868605258868837
https://www.premierleague.com/match/38686,0.5027824712763996
https://www.premierleague.com/match/38532,0.5168461212667368
https://www.premierleague.com/match/38635,0.5087765984335989
https://www.premierleague.com/match/38325,0.5138214779025644
https://www.premierleague.com/match/38561,0.4785282136918832
https://www.premierleague.com/match/38473,0.5031099598936459
https://www.premierleague.com/match/38684,0.52485200408096
https://www.premierleague.com/match/38486,0.5072644887787257
https://www.premierleague.com/match/38326,0.5368306679783137
https://www.premierleague.com/match/38451,0.49046865477145835
https://www.premierleague.com/match/38501,0.49630756712600094
https://www.premierleague.com/match/38347,0.4987750024510149
https://www.premierleague.com/match/38361,0.4816132947452134
https://www.premierleague.com/match/38553,0.49854250412822115
https://www.premierleague.com/match/38667,0.4899188663840889
https://www.premierleague.com/match/38441,0.4996475000584004
https://www.premierleague.com/match/38479,0.4969625373663937
https://www.premierleague.com/match/38617,0.5013549966829246
https://www.premierleague.com/match/38591,0.4981325086839666
https://www.premierleague.com/match/38484,0.5076893937152199
https://www.premierleague.com/match/38459,0.4904336675367179
https://www.premierleague.com/match/38379,0.49938250031394193
https://www.premierleague.com/match/38554,0.4976000184318301
https://www.premierleague.com/match/38587,0.4970225351955606
https://www.premierleague.com/match/38505,0.4898713857847352
https://www.premierleague.com/match/38348,0.49158579442315686
https://www.premierleague.com/match/38322,0.486186016369545
https://www.premierleague.com/match/38455,0.5027924709655995
https://www.premierleague.com/match/38593,0.5149505419738892
https://www.premierleague.com/match/38327,0.5026349756064071
https://www.premierleague.com/match/38625,0.4958025986049253
https://www.premierleague.com/match/38637,0.4974000234344132
https://www.premierleague.com/match/38678,0.49364284258611646
https://www.premierleague.com/match/38639,0.515642393733042
https://www.premierleague.com/match/38466,0.4921306498601369
https://www.premierleague.com/match/38627,0.4960400827967706
https://www.premierleague.com/match/38447,0.486433330813697
https://www.premierleague.com/match/38365,0.5094388785167241
https://www.premierleague.com/match/38552,0.4974075232322013
https://www.premierleague.com/match/38506,0.5037499296890819
https://www.premierleague.com/match/38339,0.48544661198858946
https://www.premierleague.com/match/38644,0.50938389800311
https://www.premierleague.com/match/38643,0.503857423467447
https://www.premierleague.com/match/38400,0.49298546024339995
https://www.premierleague.com/match/38464,0.49351786319270224
https://www.premierleague.com/match/38313,0.509513851576135
https://www.premierleague.com/match/38437,0.5039574173599399
https://www.premierleague.com/match/38615,0.5055597708385134
https://www.premierleague.com/match/38478,0.5067370922410245
https://www.premierleague.com/match/38450,0.4946027096507626
